2020-11-04 06:41:45,b'emotional support canadian\n#Election2020 #thesimpsons \n\nhttps://t.co/v4RR3WAOF2'
2020-11-04 06:41:45,"b'RT @BBCWorld: Polls across America have closed, but the result is far from decided\n\nNo-one knows what the outcome will be, or when we will\xe2\x80\xa6'"
2020-11-04 06:41:45,b'#CNN is touting the number of outstanding mail in ballots. #Fraud #Election2020'
2020-11-04 06:41:45,"b'RT @sunoppositemoon: Another reminder that if you live in #Florida, you have until 5pm on Thursday, November 5th to submit a signature corr\xe2\x80\xa6'"
2020-11-04 06:41:45,b'no sube lol #MSNBC2020\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #ilcollegio #\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xb7\xe0\xb8\xad\xe0\xb8\x81\xe0\xb8\x95\xe0\xb8\xb1\xe0\xb9\x89\xe0\xb8\x87\xe0\xb8\xaa\xe0\xb8\xab\xe0\xb8\xa3\xe0\xb8\xb1\xe0\xb8\x902020 #\xe9\x9d\x9e\xe5\xa3\xb0\xe5\x84\xaa\xe5\x87\xba\xe6\xbc\x94\xe3\x81\xa7\xe3\x82\xaa\xe3\x82\xb9\xe3\x82\xb9\xe3\x83\xa1\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1 #\xd8\xae\xd9\x84\xd9\x83_\xd9\x85\xd9\x84\xd9\x8a\xd9\x88\xd9\x86\xd9\x8a\xd8\xb1_\xd9\x85\xd8\xb9_\xd8\xac\xd9\x8a\xd9\x86\xd9\x8a \n#Elecciones2020\xc2\xa0\xe2\x80\xa6 https://t.co/DfpIn911yv'
2020-11-04 06:41:45,"b'RT @nytimes: Here\xe2\x80\x99s where the race for the White House stands now, based on the states called so far.\n\nFollow live #Election2020 results he\xe2\x80\xa6'"
2020-11-04 06:41:45,b'#beautiful #SanFrancisco #evening #Election2020 as the @nbcbayarea #Skyranger #timelapse Chopper \xf0\x9f\x9a\x81cruises the bay\xe2\x80\xa6 https://t.co/xOU7VNYJWo'
2020-11-04 06:41:44,b'Closer than I thought tbh \n#Election2020'
2020-11-04 06:41:44,b'RT @BerniceKing: Counting votes that were legally cast does not = \xe2\x80\x9cstealing the election.\xe2\x80\x9d Dangerous rhetoric. Don\xe2\x80\x99t believe this. Large am\xe2\x80\xa6'
2020-11-04 06:41:44,"b'People of Twitter, Wisconsin is a lost cause.\n#ElectionNight #Election2020'"
2020-11-04 06:41:44,b'Is anyone sleeping tonight?  #Election2020'
2020-11-04 06:41:44,b'RT @staceyabrams: Keep calm. Be patient. Allow local elections officials to do their jobs. What is most important isn\xe2\x80\x99t the speed of the co\xe2\x80\xa6'
2020-11-04 06:41:44,"b""RT @AP_Politics: BREAKING: Democrat Eric Swalwell wins reelection to U.S. House in California's 15th Congressional District. #APracecall at\xe2\x80\xa6"""
2020-11-04 06:41:44,b'RT @peterdaou: I am now 100% committed to building a robust leftist party. \n\n#Election2020'
2020-11-04 06:41:44,b'RT @IndianCountry: BREAKING: Democratic Rep. Sharice Davids of Kansas has won a second term. The Ho-Chunk woman made history in 2018 as one\xe2\x80\xa6'
2020-11-04 06:41:44,b'Were you still up for the first congressional district of Nebraska?  #Election2020'
2020-11-04 06:41:44,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:41:44,b'RT @OffColourInc: Update: \n\nProposition 17 has passed in California. All formerly incarcerated citizens have had voting rights restored.\xe2\x80\xa6'
2020-11-04 06:41:44,b'Ya casi 40 dale\n\nFlorida Texas #ElectionNigt Ohio Kentucky Arizona John King #Election2020\xc2\xa0\xc2\xa0 Pennsylvania Miami New\xe2\x80\xa6 https://t.co/reR8LuWBk8'
2020-11-04 06:41:44,b'RT @AP_Politics: BREAKING: Donald Trump wins Louisiana. #APracecall at 8:00 p.m. CST. #Election2020'
2020-11-04 06:41:44,b'RT @Annie_Fox: MN Senate race Tina Smith (D) wins her re-election bid!\n\n#Election2020'
2020-11-04 06:41:43,"b'RT @mindyfinn: 2M mail votes left to count in PA. Here is how they break down on party reg: \n\n66% Dem, 23% Rep, 11% NP\n\n#Election2020'"
2020-11-04 06:41:43,"b'RT @MSNBC: ""We could know the results as early as tomorrow morning, but it may take a little longer,"" Joe Biden says. ""It\'s not my place or\xe2\x80\xa6'"
2020-11-04 06:41:43,b'#Arizona #CyberCommand I love My Girl #Trump #Election2020 #NoWar #Trump2020'
2020-11-04 06:41:43,"b'RT @nytimes: Here\xe2\x80\x99s where the race for the White House stands now, based on the states called so far.\n\nFollow live #Election2020 results he\xe2\x80\xa6'"
2020-11-04 06:41:43,"b'RT @AJENews: Trump accuses Democrats of trying to steal the presidential election, Twitter flags up the tweet.\n\nLatest updates: https://t.c\xe2\x80\xa6'"
2020-11-04 06:41:43,"b""RT @kgosztola: Turn off CNN. Turn off MSNBC. Close the New York Times website, especially the page with those damn needles. Don't let them\xe2\x80\xa6"""
2020-11-04 06:41:43,b'RT @MissingGlitch: Thanks Texas #Election2020 \n\nhttps://t.co/K6lcQNugQv'
2020-11-04 06:41:43,b'RT @TalbertSwan: Racism and voter suppression kept Texas on the side of white supremacy.\n\n#ElectionNight \n#Election2020 \n#ElectionDay'
2020-11-04 06:41:43,b'RT @kazamatsuri: Watching the election result in Japan is at least somewhat more entertaining. I definitely laughed at the second screen. #\xe2\x80\xa6'
2020-11-04 06:41:43,b'RT @FredTJoseph: White supremacy is so prevalent in America. Trump should be losing by so much more. #Election2020  #ElectionNight'
2020-11-04 06:41:43,b'SUDDENLY I LOVE NEVADA AGAIN\n\n#Elections2020\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #Elecciones2020\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 ohio #Biden biden #EleccionesEEUU\xe2\x80\xa6 https://t.co/In70oI3vEO'
2020-11-04 06:41:43,b'RT @NBCNews: LIVE: Special @NBCNews coverage of #Election2020. https://t.co/YUw0cJhVDd'
2020-11-04 06:41:43,"b'RT @TheTomGeorge: This call was made 7:06, it\xe2\x80\x99s now 8:30 in Hawaii and there are still people waiting at least another hour at one of only\xe2\x80\xa6'"
2020-11-04 06:41:42,b'Check out my Gig on Fiverr: do a modern minimalist logo design for your business https://t.co/EyhEZZ0inU\xe2\x80\xa6 https://t.co/Lt28eDZGwH'
2020-11-04 06:41:42,"b""RT @TIME: Watch: \xe2\x80\x9cIt ain't over till every ballot is counted. But we're feeling good.\xe2\x80\x9d Joe Biden speaks to supporters as #Election2020 resu\xe2\x80\xa6"""
2020-11-04 06:41:42,b'RT @DrEricDing: I know Pennsylvania\xe2\x80\x94Beware of the red mirage. Pennsylvania still has to count over 2.2 mil mail-in ballots. It\xe2\x80\x99s not over u\xe2\x80\xa6'
2020-11-04 06:41:42,b'RT @OffColourInc: Update: \n\nProposition 17 has passed in California. All formerly incarcerated citizens have had voting rights restored.\xe2\x80\xa6'
2020-11-04 06:41:42,b'RT @NuhaSerrac: They\xe2\x80\x99re trying to steal the election. We should have brought in international election observers. #Election2020'
2020-11-04 06:41:42,b'RT @DrEricDing: I know Pennsylvania\xe2\x80\x94Beware of the red mirage. Pennsylvania still has to count over 2.2 mil mail-in ballots. It\xe2\x80\x99s not over u\xe2\x80\xa6'
2020-11-04 06:41:42,b'Keep your head up. It\xe2\x80\x99s not over until it\xe2\x80\x99s over. #Election2020'
2020-11-04 06:41:42,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:41:42,b'Who is going to win the US president elections?\nLike \xe2\x9d\xa4\xef\xb8\x8f for @realDonaldTrump \nRetweet \xf0\x9f\x94\x81 for @JoeBiden \n#USElection\xe2\x80\xa6 https://t.co/EMxgfEjRWv'
2020-11-04 06:41:42,b'RT @FredTJoseph: Trump officially has surpassed the amount of voters he had in 2016. \n\n#Election2020 #ElectionNight'
2020-11-04 06:41:42,"b'#Election2020 REPEAT OF 2016 SAME OLD PEOPLE VOTED RIGHT BACK IN OFFICE, THERE WILL BE NO CHANGE'"
2020-11-04 06:41:42,"b'RT @FredTJoseph: Regardless of the end result, white supremacy has reminded y\xe2\x80\x99all that it is as strong as ever. \n\n#ElectionNight #Election2\xe2\x80\xa6'"
2020-11-04 06:41:42,"b""RT @AP_Politics: BREAKING: Democrat Lucy McBath wins reelection to U.S. House in Georgia's 6th Congressional District. #APracecall at 1:37\xe2\x80\xa6"""
2020-11-04 06:41:42,b'RT @BBCBreaking: Donald Trump projected to win Texas - Joe Biden had been hoping to claim an historic victory in the state\n\n#Election2020 h\xe2\x80\xa6'
2020-11-04 06:41:42,"b""RT @AP_Politics: BREAKING: Democrat Ro Khanna wins reelection to U.S. House in California's 17th Congressional District. #APracecall at 10:\xe2\x80\xa6"""
2020-11-04 06:41:42,"b'RT @DailyMail: Election betting market edges towards Trump, who now has a 70% chance of victory #Election2020 https://t.co/QxkX2nGgbE https\xe2\x80\xa6'"
2020-11-04 06:41:42,"b""America, you're giving me agita #ElectionNight #Election2020 #BidenHarrisToEndThisNightmare"""
2020-11-04 06:41:42,b'RT @OffColourInc: Update: \n\nProposition 17 has passed in California. All formerly incarcerated citizens have had voting rights restored.\xe2\x80\xa6'
2020-11-04 06:41:41,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:41:41,"b'RT @LitAgentSaritza: ""It takes 2 out of 3 to win the Presidency, right now."" -John King, CNN Political Analyst.\n\nBiden needs to win 2 out o\xe2\x80\xa6'"
2020-11-04 06:41:41,"b""I'm leaving this #Election2020 up to a higher power. \n\nhopefully when I wake in the morning, America has a new POTUS we can truly count on."""
2020-11-04 06:41:41,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:41:41,"b'RT @nytimes: Here\xe2\x80\x99s where the race for the White House stands now, based on the states called so far.\n\nFollow live #Election2020 results he\xe2\x80\xa6'"
2020-11-04 06:41:41,"b""RT @Reuters: Tonight's wrap-up: Trump won the battleground of Florida and took the lead over Biden in other swing states, but Biden voiced\xe2\x80\xa6"""
2020-11-04 06:41:41,b'Follow #Election2020 results live: Biden reassures supporters https://t.co/69tnSC9E7w https://t.co/PMm6ZKMsLK'
2020-11-04 06:41:41,b'RT @matteosalvinimi: Go out and #vote \n@realDonaldTrump \n\n#Election2020 #MAGA #MAGA2020 #Trump #Trump2020 https://t.co/RuQ4dk5uPy'
2020-11-04 06:41:41,b'RT @mikewarburton: I will go down with this ship...\n\n#Election2020 #ElectionDay #ElectionNight #DumpTrump \nhttps://t.co/GUiJPW5P67'
2020-11-04 06:41:41,"b'@PredictIt is back up but very very slow. Trump is 69c, up 10c since the outage #Election2020'"
2020-11-04 06:41:40,b'RT @monk_offi: if #trump wins the #ELECTION2020 I will be giving 1000 to everybody who retweets this tweet. https://t.co/iw5jbyA1Xw'
2020-11-04 06:41:40,b'View full election results for North Carolina and Mecklenburg County here: https://t.co/nZbBteCHSr #election\xe2\x80\xa6 https://t.co/l9nKZLfwhC'
2020-11-04 06:41:40,b'RT @BerniceKing: Counting votes that were legally cast does not = \xe2\x80\x9cstealing the election.\xe2\x80\x9d Dangerous rhetoric. Don\xe2\x80\x99t believe this. Large am\xe2\x80\xa6'
2020-11-04 06:41:40,b'RT @staceyabrams: Keep calm. Be patient. Allow local elections officials to do their jobs. What is most important isn\xe2\x80\x99t the speed of the co\xe2\x80\xa6'
2020-11-04 06:41:40,b'RT @AP_Politics: BREAKING: Donald Trump wins Texas. #APracecall at 12:05 a.m. CST. #Election2020 https://t.co/lGfinjTqT4'
2020-11-04 06:41:40,b'I don\xe2\x80\x99t know if I\xe2\x80\x99m being stupid but after what\xe2\x80\x99s happened In the past with votes going missing and being  miscount\xe2\x80\xa6 https://t.co/kGLi4ys2lh'
2020-11-04 06:41:40,b'RT @1Damaris_Roman: How people in texas looking like rn #Election2020 #ElectionNight https://t.co/CHSvhtfCo9'
2020-11-04 06:41:40,"b'Final Electoral College result aside, Trump firewalling the Senate for the GOP is an enormous result. #Election2020 #ElectionDay'"
2020-11-04 06:41:40,"b""RT @CBS6: JUST IN: Virginia Senator @MarkWarnerVA has won his re-election to the U.S. Senate, according to AP projections. It is Warner's t\xe2\x80\xa6"""
2020-11-04 06:41:40,b'RT @Feven_Kay: 10:27pm Biden has a slight lead in Nevada. \n\nImportant to note that Clark County election officials say mail in ballots will\xe2\x80\xa6'
2020-11-04 06:41:40,"b'If Donald Trump wins the presidency and effectively his re-election bid along with it, I will never ever in this li\xe2\x80\xa6 https://t.co/BWaRdWS6iE'"
2020-11-04 06:41:40,"b'RT @CoppedOOS_: if #trump wins the #Election2020, I will be giving $10 to everybody who retweets this tweet. https://t.co/l3dxPnqAch'"
2020-11-04 06:41:40,b'Oh No !! \nWhy is #Twitter world so different from the real world . \n#AmericaDecides2020 #Election2020'
2020-11-04 06:41:40,b'RT @HuffPost: Democratic challenger Joe Biden urged his supporters to \xe2\x80\x9ckeep the faith\xe2\x80\x9d amid slow results from a slate of battleground state\xe2\x80\xa6'
2020-11-04 06:41:40,"b""Getting close to 2:00 am and I may have to call it a night; hopefully when the sun comes up in a few hours, it won'\xe2\x80\xa6 https://t.co/m5SVOwsxhP"""
2020-11-04 06:41:40,"b'RT @therecount: .@BeschlossDC on why we should exercise patience: ""We are not sticking a piece of bread into a toaster that\'s supposed to p\xe2\x80\xa6'"
2020-11-04 06:41:40,b'Why is everyone on this dumbass app surprised Texas went red. Ya\xe2\x80\x99ll are idiots. #Election2020'
2020-11-04 06:41:40,b'RT @CNBC: Here\xe2\x80\x99s where things stand on the Road to 270: Biden is currently projected to win 220 electoral votes and Trump is expected to wi\xe2\x80\xa6'
2020-11-04 06:41:40,"b'If it is too early to call, just keep quiet #CNN. You don\xe2\x80\x99t have to stare the obvious with much fanfare #Election2020'"
2020-11-04 06:41:40,b'\xe2\x80\x9cSome Confusion...\xe2\x80\x9d Give me a Break! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9c\x94\xef\xb8\x8f#election2020 #ElectionNight https://t.co/wgXzEVaOqx'
2020-11-04 06:41:40,b'RT @VPS_Reports: LAPD is still snatching random people. Threatening to arrest members of the press as well. #election2020 #electionday #vot\xe2\x80\xa6'
2020-11-04 06:41:40,b'RT @LoneRashad: Who will WIN this #PresidentialElection?\n\nRT for Trump              LIKE for Biden  \n\n#Election2020 #Elections2020 #electio\xe2\x80\xa6'
2020-11-04 06:41:39,b'RT @CNBC: Here\xe2\x80\x99s where things stand on the Road to 270: Biden is currently projected to win 220 electoral votes and Trump is expected to wi\xe2\x80\xa6'
2020-11-04 06:41:39,b'RT @DrEricDing: Here we go with Trump\xe2\x80\x99s \xe2\x80\x9csteal election\xe2\x80\x9d nonsense. So predictable and true to his nasty form. #Election2020 https://t.co/Qn\xe2\x80\xa6'
2020-11-04 06:41:39,"b'RT @CoppedOOS_: if #trump wins the #Election2020, I will be giving $10 to everybody who retweets this tweet. https://t.co/l3dxPnqAch'"
2020-11-04 06:41:39,b'RT @staceyabrams: Keep calm. Be patient. Allow local elections officials to do their jobs. What is most important isn\xe2\x80\x99t the speed of the co\xe2\x80\xa6'
2020-11-04 06:41:39,b'RT @KEEMSTAR: Twitter is trying to silence the President of the United States! #ElectionNight #Election2020 https://t.co/deBdrqhTck'
2020-11-04 06:41:39,b'RT @abc7newsbayarea: ABC News projects that the Democrats will retain control of the House of Representatives. #election2020 https://t.co/0\xe2\x80\xa6'
2020-11-04 06:41:39,"b""So all the outstanding States Trump has a large lead and all the sudden people can't count votes... #Election2020 #Callit #4MoreYears"""
2020-11-04 06:41:39,"b""RT @AP_Politics: BREAKING: Democrat Eric Swalwell wins reelection to U.S. House in California's 15th Congressional District. #APracecall at\xe2\x80\xa6"""
2020-11-04 06:41:39,"b'Check the status of your mail in ballots, make sure your voice is heard #MailInBallots #Election2020'"
2020-11-04 06:41:39,"b'RT @YourAnonCentral: Win or lose, Donald Trump belongs in prison.  \n\nTime to #EndImpunity.\n\n\xf0\x9f\x91\x80 https://t.co/iZvpC29HUh #Election2020 #Electi\xe2\x80\xa6'"
2020-11-04 06:41:39,"b'RT @nytimes: Here\xe2\x80\x99s where the race for the White House stands now, based on the states called so far.\n\nFollow live #Election2020 results he\xe2\x80\xa6'"
2020-11-04 06:41:39,b'RT @LongIslandPress: U.S. Rep. Lee Zeldin (R-Shirley) declared victory Tuesday in his bid for a fourth term representing the East End of Lo\xe2\x80\xa6'
2020-11-04 06:41:38,b'Not a lot in it..... #Election2020 https://t.co/iJurr7EggB'
2020-11-04 06:41:38,b'SUDDENLY I LOVE NEVADA AGAIN\n\n#Elections2020\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 #Elecciones2020\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0 ohio #Biden biden #EleccionesEEUU\xe2\x80\xa6 https://t.co/svfCs15T1r'
2020-11-04 06:41:38,b'RT @DrEricDing: Folks\xe2\x80\x94here is why we\xe2\x80\x99ll likely win Pennsylvania when all is counted. Attorney General Shapiro is a very very popular Dem in\xe2\x80\xa6'
2020-11-04 06:41:38,b'Trump Statement Expects \xe2\x80\x98Big Win\xe2\x80\x99\n\n#USAElections2020 #Biden #Trump #ElectionDay2020 #Election2020\xe2\x80\xa6 https://t.co/fmbGTNji6d'
2020-11-04 06:41:38,"b'RT @Kon__K: That #Trump could win this election after the thousands of monstrous things he\xe2\x80\x99s done and the 100,000s of people he\xe2\x80\x99s killed du\xe2\x80\xa6'"
2020-11-04 06:41:38,"b'RT @kdSaifUllah92: Twitter has removed #donaldtrump\'s tweet. What conspirative motive can be behind this tweet?\n\n""We are up BIG, but they a\xe2\x80\xa6'"
2020-11-04 06:41:38,b'RT @CNBC: Here\xe2\x80\x99s where things stand on the Road to 270: Biden is currently projected to win 220 electoral votes and Trump is expected to wi\xe2\x80\xa6'
2020-11-04 06:41:38,b'#Election2020 \n\nThey are NOT going to call Georgia tonight??\n\nAre you kidding me? \n\n@realDonaldTrump is winning. \n\nGet lawyers there now.'
2020-11-04 06:41:38,"b""RT @9NewsAUS: #BREAKING: It's projected Donald Trump will win the US state of Montana.\n\nSpecial coverage LIVE on @Channel9.\n\n#Election2020\xe2\x80\xa6"""
2020-11-04 06:41:38,"b'RT @MSNBC: President Trump wins Texas, NBC News projects. #Election2020 https://t.co/5QodTOvLRU'"
2020-11-04 06:41:38,b'RT @nytimes: Over 20 Navajo voters rode three hours on horseback to cast their ballots in #election2020 on Tuesday. Community leaders feare\xe2\x80\xa6'
2020-11-04 06:41:38,"b'In fight between Right Wing and Frontman of Right Wing, Right Wing is winning, as expected.\n\n#Election2020\xe2\x80\xa6 https://t.co/jAb8CDRxti'"
2020-11-04 06:41:38,"b'RT @TalbertSwan: White people in trailer parks, who have health insurance because of Obamacare, voted for Trump because he makes them feel\xe2\x80\xa6'"
2020-11-04 06:41:38,b'What a bloody roller coaster #Election2020'
2020-11-04 06:41:38,"b""RT @TIME: Watch: \xe2\x80\x9cIt ain't over till every ballot is counted. But we're feeling good.\xe2\x80\x9d Joe Biden speaks to supporters as #Election2020 resu\xe2\x80\xa6"""
2020-11-04 06:41:38,b'Aged like rotten milk #Election2020 https://t.co/ypCtMDyFW6'
2020-11-04 06:41:38,"b""y'all had one fuckin job \xf0\x9f\x98\xa9#Election2020"""
2020-11-04 06:41:38,b'RT @BerniceKing: Counting votes that were legally cast does not = \xe2\x80\x9cstealing the election.\xe2\x80\x9d Dangerous rhetoric. Don\xe2\x80\x99t believe this. Large am\xe2\x80\xa6'
2020-11-04 06:41:37,b'RT @AfrDiasporaNews: The Presidential elections will never be fair until the electoral college is abolished. That rigged system created dur\xe2\x80\xa6'
2020-11-04 06:41:37,"b'RT @KFOX14: #EarlyVoting results per #ElPaso County Elections Office:\nU.S. President and Vice President\nJoe Biden: 140,005\nDonald Trump: 63\xe2\x80\xa6'"
2020-11-04 06:41:37,b'RT @DrEricDing: I know Pennsylvania\xe2\x80\x94Beware of the red mirage. Pennsylvania still has to count over 2.2 mil mail-in ballots. It\xe2\x80\x99s not over u\xe2\x80\xa6'
2020-11-04 06:41:37,b'RT @TPPatriots: BREAKING: Twitter has censored President @realDonaldTrump on the night of the election...\n\nThis is unprecedented censorship\xe2\x80\xa6'
2020-11-04 06:41:37,b'RT @DrEricDing: Folks\xe2\x80\x94here is why we\xe2\x80\x99ll likely win Pennsylvania when all is counted. Attorney General Shapiro is a very very popular Dem in\xe2\x80\xa6'
2020-11-04 06:41:37,"b""RT @AP_Politics: BREAKING: Democrat Katie Porter wins reelection to U.S. House in California's 45th Congressional District. #APracecall at\xe2\x80\xa6"""
2020-11-04 06:41:37,b'RT @IamIsaiahKing: We gonna sleep on it. Wake and hope for the best \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #Election2020'
